date,regn,Assets,Loans_Total_Net,Loans_LLP,Equity,Net_Income_Current,Client_Deposits,Net_Interest_Income,month,flag_equity_negative,flag_loans_negative,flag_deposits_negative,flag_assets_negative,flag_llp_exceeds_net,flag_llp_positive_sign,profit_month,profit_12m,equity_avg_13,equity_any_neg_in_window,ROE_12m,ROE_12m_flow_check,loans_avg_Q,loans_any_neg_in_Q,LoanYield_3m,Loans_Gross,LDR,flag_roe_outlier,flag_yield_outlier,flag_ldr_outlier
2021-05-01,bank_6,102045.0,79043.9,-4629.1,13905.3,872.2,83763.9,,5,False,False,False,False,False,False,185.60000000000002,1959.8,13475.784615384617,False,0.1454312350586693,0.7295085429591084,76276.525,False,,83673.0,0.99891480697532,False,False,False
2021-06-01,bank_6,100740.1,80303.9,-4879.2,13915.0,881.9,81947.2,,6,False,False,False,False,False,False,9.699999999999932,1866.0,13556.246153846154,False,0.1376487250838671,0.7624234528278762,77784.47499999999,False,,85183.09999999999,1.0394876212976158,False,False,False
2021-07-01,bank_6,99415.4,82027.9,-4891.1,14075.5,1042.4,80646.2,1323.2,7,False,False,False,False,False,False,160.5000000000001,1846.2,13641.100000000002,False,0.13534099156226403,0.7932424804451254,79596.775,False,0.06649515636783024,86919.0,1.07778171817147,False,False,False
2021-08-01,bank_6,101840.2,81320.1,-4891.1,14050.9,1316.9,83295.6,,8,False,False,False,False,False,False,274.5,2031.3,13710.184615384615,False,0.14815993051768367,0.8381287577342841,80673.95,False,,86211.20000000001,1.0350030493807596,False,False,False
2021-09-01,bank_6,105410.3,79795.3,-5000.8,14126.8,1392.8,86400.8,,9,False,False,False,False,False,False,75.89999999999986,1789.1,13778.238461538462,False,0.12984969050972797,0.8650525270898201,80861.79999999999,False,,84796.1,0.9814272553031916,False,False,False
2021-10-01,bank_6,105991.4,79257.4,-4343.4,14564.4,1830.5,86657.2,1430.0,10,False,False,False,False,False,False,437.70000000000005,2180.7,13855.484615384614,False,0.15738893734388992,0.9193832156441244,80600.175,False,0.0709675878495301,83600.79999999999,0.9647299935839144,False,False,False
2021-11-01,bank_6,106422.1,79495.4,-4298.5,14666.7,1932.7,87330.8,,11,False,False,False,False,False,False,102.20000000000005,2045.1,13961.284615384617,False,0.14648365507472036,0.9614086647305432,79967.04999999999,False,,83793.9,0.9594999702281439,False,False,False
2021-12-01,bank_6,107020.7,79040.1,-4801.5,13656.4,1474.8,88972.5,,12,False,False,False,False,False,False,-457.9000000000001,1503.1,13971.076923076924,False,0.10758655243800377,0.9708986697793244,79397.05,False,,83841.6,0.9423316193205766,False,False,False
2022-01-01,bank_6,105501.2,81107.4,-4766.3,13809.1,1627.4,86759.9,1520.2,1,False,False,False,False,False,False,152.60000000000014,1627.4,13986.146153846154,False,0.11635800041689608,0.9888928549625207,79725.075,False,0.07627211388637765,85873.7,0.9897856037178466,False,False,False
2022-02-01,bank_6,105335.3,80699.5,-4738.7,13851.1,199.4,85956.7,,2,False,False,False,False,False,False,199.4,1570.9,14002.26923076923,False,0.11218895838311922,0.9837191224499326,80085.6,False,,85438.2,0.9939678931368934,False,False,False
2022-03-01,bank_6,103295.1,81171.2,-4793.6,14536.8,499.1,83218.0,,3,False,False,False,False,False,False,299.70000000000005,1609.8000000000002,14061.853846153846,False,0.11447992687253733,0.9782991738150293,80504.55,False,,85964.8,1.0330072820783964,False,False,False
2022-04-01,bank_6,93964.2,80715.7,-5706.0,14320.2,982.7,75114.1,1591.7,4,False,False,False,False,False,False,483.6,1923.5,14092.153846153846,False,0.1364943940436031,0.997207393093811,80923.45,False,0.07867682359068973,86421.7,1.1505389800317116,False,False,False
2022-05-01,bank_6,93253.2,80183.5,-5525.2,14519.7,1182.1,73979.9,,5,False,False,False,False,False,False,199.39999999999986,1937.3,14153.684615384615,False,0.13687601869369162,1.0147675598471504,80692.475,False,,85708.7,1.158540360287051,False,False,False
2022-06-01,bank_6,93734.0,78989.4,-6101.0,13968.8,633.7,75444.7,,6,False,False,False,False,False,False,-548.3999999999999,1379.2,14158.56923076923,False,0.09741097264282464,0.9968874516873174,80264.95,False,,85090.4,1.1278512605921953,False,False,False
2022-07-01,bank_6,94872.4,80445.7,-5577.7,14693.4,1358.4,75895.5,1170.8,7,False,False,False,False,False,False,724.7,1943.4,14218.446153846153,False,0.13668160212248662,1.014913995795278,80083.575,False,0.05847890781599098,86023.4,1.1334453294332338,False,False,False
2022-08-01,bank_6,97571.3,80452.3,-5588.3,14790.1,1470.9,78432.1,,8,False,False,False,False,False,False,112.5,1781.4,14273.415384615384,False,0.12480544789021442,1.0217946866255934,80017.725,False,,86040.6,1.0970074752556669,False,False,False
2022-09-01,bank_6,97905.7,80531.8,-5826.1,14756.9,1437.7,79119.3,,9,False,False,False,False,False,False,-33.200000000000045,1672.3000000000002,14327.723076923077,False,0.11671777790662966,1.0210554685805464,80104.8,False,,86357.90000000001,1.0914896870927828,False,False,False
2022-10-01,bank_6,97507.4,81971.4,-5525.1,15017.3,1698.1,78760.3,1195.3,10,False,False,False,False,False,False,260.39999999999986,1495.0,14396.223076923077,False,0.10384668200900984,1.0070002335014152,80850.3,False,0.05913645342070468,87496.5,1.1109213652055667,False,False,False
2022-11-01,bank_6,97513.0,81405.1,-5519.9,15054.2,1735.0,78613.1,,11,False,False,False,False,False,False,36.90000000000009,1429.7,14433.900000000001,False,0.09905153839225711,0.9906747310151796,81090.15,False,,86925.0,1.1057317419106993,False,False,False
2022-12-01,bank_6,98508.5,81002.9,-5604.6,15162.1,1842.9,78928.1,,12,False,False,False,False,False,False,107.90000000000009,1995.5000000000002,14472.007692307692,False,0.13788688082723094,1.013501396063807,81227.8,False,,86607.5,1.0972961467462157,False,False,False
2023-01-01,bank_6,97769.4,83576.5,-5560.5,15325.2,2006.0,78120.6,1316.5,1,False,False,False,False,False,False,163.0999999999999,2006.0,14600.376923076923,False,0.13739371322868904,1.0305213405976348,81988.975,False,0.06422814774791366,89137.0,1.1410178621259948,False,False,False
2023-02-01,bank_6,100090.0,83124.5,-5635.1,15364.6,128.0,79588.7,,2,False,False,False,False,False,False,128.0,1934.6,14720.030769230769,False,0.13142635571413938,1.0172940692013603,82277.25,False,,88759.6,1.115228669396535,False,False,False
2023-03-01,bank_6,101386.0,83967.0,-5717.8,15516.5,314.7,80899.4,,3,False,False,False,False,False,False,186.7,1821.6000000000001,14848.138461538461,False,0.12268204561255543,0.9960979309501632,82917.725,False,,89684.8,1.1085966026942105,False,False,False
2023-04-01,bank_6,102775.7,85688.8,-5586.6,15819.9,730.9,81657.8,1291.9,4,False,False,False,False,False,False,416.2,1754.1999999999998,14946.83846153846,False,0.1173626118000771,0.9726739228105352,84089.2,False,0.06145378954729026,91275.40000000001,1.1177793180810651,False,False,False
2023-05-01,bank_6,104979.6,86915.7,-5664.5,15705.7,616.6,83842.0,,5,False,False,False,False,False,False,-114.29999999999995,1440.5,15053.415384615384,False,0.09569256963919254,0.9282212470055353,84924.0,False,,92580.2,1.1042222275231983,False,False,False
2023-06-01,bank_6,106656.1,88150.4,-5504.4,16108.7,1031.0,85191.2,,6,False,False,False,False,False,False,414.4,2403.3,15175.646153846155,False,0.15836557966863912,0.9469250834079299,86180.47499999999,False,,93654.79999999999,1.0993482894946895,False,False,False
2023-07-01,bank_6,107100.9,90315.5,-5277.2,16298.1,1204.7,85532.0,1385.0,7,False,False,False,False,False,False,173.70000000000005,1852.3,15354.823076923076,False,0.12063310600978797,0.9258654384215033,87767.59999999999,False,0.0631212429187992,95592.7,1.117624982462704,False,False,False
2023-08-01,bank_6,110907.2,90378.8,-3770.8,16512.1,2028.3,89021.0,,8,False,False,False,False,False,False,823.5999999999999,2563.3999999999996,15494.723076923077,False,0.16543696762272414,0.9534794475935728,88940.1,False,,94149.6,1.057611125464778,False,False,False
2023-09-01,bank_6,113141.9,90424.4,-3594.6,17036.4,2552.6,89968.2,,9,False,False,False,False,False,False,524.3,3120.8999999999996,15667.515384615386,False,0.1991955918590989,1.0141237847835083,89817.275,False,,94019.0,1.0450247976507254,False,False,False
2023-10-01,bank_6,110766.3,90800.0,-3734.8,17012.4,2528.6,87740.6,1477.3,10,False,False,False,False,False,False,-24.0,2836.5,15841.015384615386,False,0.17906049146033762,1.0554437069884797,90479.675,False,0.0653096952437108,94534.8,1.0774350756662252,False,False,False
2023-11-01,bank_6,112017.7,92041.5,-3640.7,17298.7,2814.8,88159.4,,11,False,False,False,False,False,False,286.2000000000003,3085.8,16016.507692307692,False,0.19266372290896028,1.1112971904948068,90911.175,False,,95682.2,1.0853317967227545,False,False,False
2023-12-01,bank_6,112435.6,93060.1,-3634.6,17555.7,3076.3,88333.4,,12,False,False,False,False,False,False,261.5,3239.4,16208.93076923077,False,0.19985278770820075,1.174198364529336,91581.5,False,,96694.70000000001,1.094656154976487,False,False,False
2024-01-01,bank_6,112202.6,95265.9,-3375.9,18053.0,3573.5,87390.6,1893.1,1,False,False,False,False,False,False,497.1999999999998,3573.5,16431.30769230769,False,0.21748116868829206,1.2537042325391958,92791.875,False,0.08160628287767652,98641.79999999999,1.1287461122820988,False,False,False
2024-02-01,bank_6,111744.9,95330.6,-3452.3,18174.3,193.1,86711.1,,2,False,False,False,False,False,False,193.1,3638.6,16650.46923076923,False,0.2185283759616846,1.2411121700889924,93924.525,False,,98782.90000000001,1.1392186236825506,False,False,False
2024-03-01,bank_6,113795.3,95468.4,-3301.9,18460.1,427.4,88633.2,,3,False,False,False,False,False,False,234.29999999999998,3686.2000000000003,16888.584615384614,False,0.21826577442387124,1.2302866387673788,94781.25,False,,98770.29999999999,1.1143713642292052,False,False,False
2024-04-01,bank_6,114246.8,96349.7,-3356.7,18602.0,549.3,88475.1,1428.2,4,False,False,False,False,False,False,121.89999999999998,3391.8999999999996,17125.93076923077,False,0.19805638862525604,1.2026324453561423,95603.65000000001,False,0.05975504073327744,99706.4,1.126943060815981,False,False,False
2024-05-01,bank_6,116584.8,97767.8,-3419.9,18675.8,623.0,90604.5,,5,False,False,False,False,False,False,73.70000000000005,3579.9,17345.615384615383,False,0.20638645102065256,1.187769908600267,96229.125,False,,101187.7,1.116806560380555,False,False,False
2024-06-01,bank_6,117680.6,99210.4,-3419.0,18870.6,817.9,91541.8,,6,False,False,False,False,False,False,194.89999999999998,3360.4,17589.06923076923,False,0.1910504732178508,1.15921426725252,97199.07500000001,False,,102629.4,1.1211206246763772,False,False,False
2024-07-01,bank_6,116818.6,102141.8,-3112.3,19050.0,997.2,90433.0,1380.3,7,False,False,False,False,False,False,179.30000000000007,3366.0,17815.323076923076,False,0.18893847647142134,1.1328450184629308,98867.425,False,0.05584448062645507,105254.1,1.1638903939933432,False,False,False
2024-08-01,bank_6,119437.8,102776.3,-3027.5,18552.9,1164.0,93634.5,,8,False,False,False,False,False,False,166.79999999999995,2709.2000000000003,17988.76923076923,False,0.15060507838223852,1.0738755804903914,100474.075,False,,105803.8,1.1299659847598909,False,False,False
2024-09-01,bank_6,120225.3,103790.6,-3097.4,18726.5,1337.6,95096.9,,9,False,False,False,False,False,False,173.5999999999999,2358.5,18159.107692307694,False,0.1298797297732352,0.996893696911573,101979.775,False,,106888.0,1.1239903719258988,False,False,False
2024-10-01,bank_6,122785.5,105858.8,-3141.2,18975.7,1586.8,95516.9,1493.9,10,False,False,False,False,False,False,249.20000000000005,2631.7,18308.284615384615,False,0.14374366879727,0.9373297586590686,103641.875,False,0.057656232097306234,109000.0,1.1411593131686644,False,False,False
2024-11-01,bank_6,123670.3,106232.4,-3161.9,18941.8,1685.2,98702.7,,11,False,False,False,False,False,False,98.40000000000009,2443.8999999999996,18456.699999999997,False,0.1324126198074412,0.8685897262240814,104664.525,False,,109394.29999999999,1.1083212515969674,False,False,False
2024-12-01,bank_6,123364.6,107304.7,-2976.3,19163.3,1906.7,96186.9,,12,False,False,False,False,False,False,221.5,2403.8999999999996,18600.13076923077,False,0.1292410268414159,0.7990105115059157,105796.625,False,,110281.0,1.1465282694420966,False,False,False
2025-01-01,bank_6,123478.3,107286.4,-2933.6,19107.6,1851.0,98334.6,1385.5,1,False,False,False,False,False,False,-55.700000000000045,1851.0,18719.507692307692,False,0.09888080554386704,0.7018988007574164,106670.57500000001,False,0.05195434636027789,110220.0,1.1208669176464845,False,False,False
2025-02-01,bank_6,123079.5,106549.4,-3031.7,19254.0,42.4,97768.0,,2,False,False,False,False,False,False,42.4,1700.3000000000002,18811.89230769231,False,0.09038431499550612,0.6904409076746051,106843.22499999999,False,,109581.09999999999,1.1208278782423695,False,False,False
2025-03-01,bank_6,122850.8,107477.5,-3087.6,19168.2,68.4,97149.1,,3,False,False,False,False,False,False,26.000000000000007,1492.0,18888.346153846152,False,0.07899050493079779,0.6686398002838544,107154.5,False,,110565.1,1.1380970075893653,False,False,False
2025-04-01,bank_6,127395.9,109789.0,-3252.3,19114.6,133.3,99672.1,936.6,4,False,False,False,False,False,False,64.9,1435.0,18938.69230769231,False,0.07577080701697379,0.6448966909420275,107775.575,False,0.03476112282397937,113041.3,1.1341318182319826,False,False,False
2025-05-01,bank_6,129730.6,111590.8,-3295.2,19158.5,169.2,104263.3,,5,False,False,False,False,False,False,35.89999999999998,1397.2,18981.5,False,0.0736085135526697,0.6195348102099413,108851.675,False,,114886.0,1.1018834048030324,False,False,False
2025-06-01,bank_6,132263.8,112335.3,-3148.9,19325.0,336.5,106522.5,,6,False,False,False,False,False,False,167.3,1369.6000000000001,19031.438461538462,False,0.0719651329965357,0.5926141643361773,110298.15,False,,115484.2,1.0841296439719308,False,False,False
2025-07-01,bank_6,129924.3,112531.7,-3315.8,19400.4,412.1,102388.7,1205.0,7,False,False,False,False,False,False,75.60000000000002,1265.9,19072.19230769231,False,0.06637412100178068,0.5606696821994164,111561.7,False,0.043204791608589685,115847.5,1.1314480992531402,False,False,False
2025-08-01,bank_6,130823.5,112082.9,-3018.2,19481.1,559.2,103810.9,,8,False,False,False,False,False,False,147.10000000000002,1246.2,19105.35384615385,False,0.06522778955234457,0.5280404687208097,112135.175,False,,115101.09999999999,1.1087573655560254,False,False,False
2025-09-01,bank_6,130671.5,110750.3,-3087.3,19082.8,723.7,105262.8,,9,False,False,False,False,False,False,164.5,1237.1000000000001,19146.115384615383,False,0.06461362919571957,0.49485234000068307,111925.05,False,,113837.6,1.0814608769669818,False,False,False
2025-10-01,bank_6,130928.4,110009.0,-3150.0,19181.2,822.0,105631.5,1461.4,10,False,False,False,False,False,False,98.29999999999995,1086.2,19181.09230769231,False,0.05662868321447964,0.45407737266907877,111343.475,False,0.05250060679352787,113159.0,1.0712618868424666,False,False,False
2025-11-01,bank_6,129273.9,110095.4,-3155.5,19269.8,910.6,104314.2,,11,False,False,False,False,False,False,88.60000000000002,1076.4,19203.715384615385,False,0.056051653466096106,0.41320649890265626,110734.4,False,,113250.9,1.0856709824741022,False,False,False
2025-12-01,bank_6,130197.9,110309.3,-2978.4,19560.4,1201.3,105068.2,,12,False,False,False,False,False,False,290.69999999999993,1145.6,19251.300000000003,False,0.0595076696119223,0.37554346979165043,110291.0,False,,113287.7,1.0782301400423724,False,False,False
2026-01-01,bank_6,132805.7,110717.1,-2708.6,19774.2,1415.0,106029.3,1575.1,1,False,False,False,False,False,False,213.70000000000005,1415.0,19298.292307692307,False,0.07332254986292132,0.35203633003797075,110282.7,False,0.05712954071672166,113425.70000000001,1.0697580763053232,False,False,False
2020-01-01,bank_7,405148.1,195137.5,-37822.5,64234.3,12309.1,324851.4,4974.4,1,False,False,False,False,False,False,,,,False,,,,False,,232960.0,0.7171278929381248,False,False,False
2020-02-01,bank_7,416779.2,196793.7,-39242.7,63376.1,1653.6,325466.1,,2,False,False,False,False,False,False,1653.6,,,False,,,,False,,236036.40000000002,0.7252257608396083,False,False,False
2020-03-01,bank_7,426970.0,200532.9,-39804.4,64154.9,2925.0,-330090.5,,3,False,False,True,False,False,False,1271.4,,,False,,,,False,,240337.3,,False,False,False
2020-04-01,bank_7,437389.5,206614.0,-40028.0,58448.8,1342.3,325637.0,5236.8,4,False,False,False,False,False,False,-1582.7,,,False,,,199769.525,False,0.10485683439453541,246642.0,0.7574139302352005,False,False,False
2020-05-01,bank_7,410797.2,203377.7,-40445.2,57846.0,750.2,321686.3,,5,False,False,False,False,False,False,-592.0999999999999,,,False,,,201829.575,False,,243822.90000000002,0.7579523902634338,False,False,False
2020-06-01,bank_7,407554.0,200677.8,-40980.9,57946.1,1070.6,323714.5,,6,False,False,False,False,False,False,320.39999999999986,,,False,,,202800.6,False,,241658.69999999998,0.7465179965679634,False,False,False
2020-07-01,bank_7,413575.4,198596.4,-41701.5,58224.8,1385.2,331933.3,4787.5,7,False,False,False,False,False,False,314.60000000000014,,,False,,,202316.475,False,0.09465368551918472,240297.9,0.7239342964384712,False,False,False
2020-08-01,bank_7,434253.0,197577.6,-40976.2,60156.8,3398.9,341978.0,,8,False,False,False,False,False,False,2013.7,,,False,,,200057.375,False,,238553.8,0.6975706039569797,False,False,False
2020-09-01,bank_7,427829.3,195512.7,-41754.4,60997.3,4215.9,334953.5,,9,False,False,False,False,False,False,816.9999999999995,,,False,,,198091.125,False,,237267.1,0.7083583243644267,False,False,False
2020-10-01,bank_7,440133.8,206479.4,-41791.3,61880.2,5102.2,337473.7,5476.4,10,False,False,False,False,False,False,886.3000000000002,,,False,,,199541.52500000002,False,0.10977965613924218,248270.7,0.7356742169834272,False,False,False
2020-11-01,bank_7,442535.4,198747.2,-41618.6,62624.8,5891.8,337648.9,,11,False,False,False,False,False,False,789.6000000000004,,,False,,,199579.225,False,,240365.80000000002,0.7118808916599462,False,False,False
2020-12-01,bank_7,436739.1,201543.3,-41282.6,63135.5,6397.4,340651.4,,12,False,False,False,False,False,False,505.59999999999945,,,False,,,200570.65000000002,False,,242825.9,0.7128281286969611,False,False,False
2021-01-01,bank_7,446470.1,199353.8,-37018.4,65513.2,8794.2,351044.8,5420.1,1,False,False,False,False,False,False,2396.800000000001,8794.2,61426.061538461545,False,0.1431672449729431,0.698845065512158,201530.925,False,0.10757852671990664,236372.19999999998,0.6733391293646851,False,False,False
2021-02-01,bank_7,440606.0,200270.7,-37508.8,65855.6,1590.9,348106.7,,2,False,False,False,False,False,False,1590.9,8731.5,61550.77692307692,False,0.1418584855705752,0.696410380872528,199978.75,False,,237779.5,0.6830649912799724,False,False,False
2021-03-01,bank_7,439354.7,203760.8,-37271.2,67390.4,3267.5,348896.7,,3,False,False,False,False,False,False,1676.6,9136.7,61859.56923076923,False,0.1477006728888659,0.6984707546024843,201232.15,False,,241032.0,0.6908405840467966,False,False,False
2021-04-01,bank_7,450127.0,212922.7,-35585.4,65758.0,4460.1,347292.1,5178.2,4,False,False,False,False,False,False,1192.6000000000004,11912.000000000002,61982.88461538462,False,0.1921820850048556,0.7473821247180519,204077.0,False,0.10149502393704336,248508.1,0.7155593231173414,False,False,False
2021-05-01,bank_7,444251.3,211256.2,-34527.3,67321.1,6068.1,341572.9,,5,False,False,False,False,False,False,1608.0,14112.1,62665.36923076923,False,0.22519774754747376,0.8241042961036755,207052.6,False,,245783.5,0.7195638178555734,False,False,False
2021-06-01,bank_7,452209.3,219555.1,-34422.7,69051.2,7831.3,344974.2,,6,False,False,False,False,False,False,1763.1999999999998,15554.900000000001,63527.307692307695,False,0.24485375762088987,0.9193448002373298,211873.69999999998,False,,253977.8,0.7362225928779601,False,False,False
2021-07-01,bank_7,460212.0,218223.0,-34670.2,69380.6,8189.2,343621.3,5748.6,7,False,False,False,False,False,False,357.89999999999964,15598.2,64406.884615384624,False,0.2421821842982624,1.0124305870311283,215489.25,False,0.10670787521883343,252893.2,0.7359648543323712,False,False,False
2021-08-01,bank_7,473409.7,225327.3,-34156.7,71110.9,9954.4,354850.4,,8,False,False,False,False,False,False,1765.1999999999998,15349.7,65398.123076923075,False,0.23471162898582365,1.0973250702560742,218590.40000000002,False,,259484.0,0.7312489995784138,False,False,False
2021-09-01,bank_7,476060.7,229827.5,-34282.0,72997.8,11819.2,353334.3,,9,False,False,False,False,False,False,1864.800000000001,16397.5,66385.89230769231,False,0.24700278071128642,1.1955296109020384,223233.225,False,,264109.5,0.7474776719950483,False,False,False
2021-10-01,bank_7,484334.8,242892.0,-34342.0,73183.3,12130.0,357611.1,6426.8,10,False,False,False,False,False,False,310.7999999999993,15822.000000000002,67323.27692307693,False,0.23501529817210323,1.2832723531671408,229067.45,False,0.11222546023016365,277234.0,0.7752387999142085,False,False,False
2021-11-01,bank_7,474095.0,243820.7,-34267.1,73242.4,12407.3,351146.0,,11,False,False,False,False,False,False,277.2999999999993,15309.7,68197.2923076923,False,0.22449131749873222,1.3623649393704782,235466.875,False,,278087.8,0.7919435220677439,False,False,False
2021-12-01,bank_7,495821.4,259504.8,-18579.1,73850.9,13199.2,346011.5,,12,False,False,False,False,False,False,791.9000000000015,15596.000000000002,69060.83846153846,False,0.22582986751146625,1.4438197134767128,244011.25,False,,278083.89999999997,0.8036839816017675,False,False,False
2022-01-01,bank_7,462655.5,250336.1,-18751.5,74095.0,13376.1,356536.7,4593.9,1,False,False,False,False,False,False,176.89999999999964,13376.1,69903.87692307692,False,0.19134990201930036,1.4919530159216436,249138.4,False,0.07375659472807082,269087.6,0.7547262315492346,False,False,False
2022-02-01,bank_7,516293.8,252908.1,-19530.7,74552.5,1357.0,349503.0,,2,False,False,False,False,False,False,1357.0,13142.2,70599.20769230768,False,0.18615223073433929,1.4739457198092334,251642.425,False,,272438.8,0.7795034663507895,False,False,False
2022-03-01,bank_7,508765.5,257509.1,-19400.6,73222.8,1678.8,357814.9,,3,False,False,False,False,False,False,321.79999999999995,11787.4,71165.9153846154,False,0.1656326618760558,1.4398845212093214,255064.52500000002,False,,276909.7,0.773890913989328,False,False,False
2022-04-01,bank_7,488376.4,252137.6,-19250.7,70216.9,3258.7,388703.3,5609.2,4,False,False,False,False,False,False,1579.8999999999999,12174.7,71383.33846153846,False,0.1705538051650493,1.418668588252764,253222.725,False,0.08860500178252169,271388.3,0.6981888242266017,False,False,False
2022-05-01,bank_7,497614.9,,-19460.4,71580.7,4624.0,397460.4,,5,False,False,False,False,False,False,1365.3000000000002,11932.0,71831.23846153847,False,0.16611157284151387,1.3897184865252004,,False,,,,False,False,False
2022-06-01,bank_7,511424.4,251506.5,-19522.2,72655.8,5629.0,407114.2,,6,False,False,False,False,False,False,1005.0,11173.8,72241.6,False,0.15467265398330046,1.3513391176275165,,False,,271028.7,0.6657313844616572,False,False,False
2022-07-01,bank_7,501012.3,246585.7,-20319.2,73350.4,6308.3,398699.9,5016.9,7,False,False,False,False,False,False,679.3000000000002,11495.2,72572.30769230769,False,0.15839650640210295,1.3192635461714577,,False,,266904.9,0.6694380911557791,False,False,False
2022-08-01,bank_7,519107.3,250273.6,-20861.0,75304.8,8159.1,416427.3,,8,False,False,False,False,False,False,1850.8000000000002,11580.800000000001,73028.01538461538,False,0.1585802371734683,1.2864473928972675,,False,,271134.6,0.651097082251812,False,False,False
2022-09-01,bank_7,521524.6,251534.5,-21885.2,76118.3,8953.9,413518.7,,9,False,False,False,False,False,False,794.7999999999993,10510.8,73413.20000000001,False,0.14317316231958283,1.2406678907880326,249975.075,False,,273419.7,0.6612027460910475,False,False,False
2022-10-01,bank_7,520245.1,258908.8,-22135.7,78538.7,11376.8,412484.1,7432.3,10,False,False,False,False,False,False,2422.8999999999996,12622.9,73839.42307692308,False,0.17095068560936544,1.2233058742333287,251825.65000000002,False,0.11805469379310646,281044.5,0.6813462628014025,False,False,False
2022-11-01,bank_7,543704.0,256514.1,-22314.8,79709.1,12494.9,431489.4,,11,False,False,False,False,False,False,1118.1000000000004,13463.7,74341.4076923077,False,0.18110633653488278,1.216223943111526,254307.75,False,,278828.9,0.6462010422504006,False,False,False
2022-12-01,bank_7,539205.3,256218.8,-20336.8,81982.7,14774.2,425777.8,,12,False,False,False,False,False,False,2279.300000000001,14951.1,75013.73846153847,False,0.1993114902234319,1.2263193634478853,255794.05,False,,276555.6,0.64953034188255,False,False,False
2023-01-01,bank_7,605786.9,278610.2,-21789.5,83382.1,15688.9,486504.4,7738.6,1,False,False,False,False,False,False,914.6999999999989,15688.9,75746.9076923077,False,0.207122646692457,1.2449828365676874,262562.975,False,0.11789324065969319,300399.7,0.6174655357690496,False,False,False
2023-02-01,bank_7,601131.4,278030.8,-21524.1,84502.8,2879.9,479895.8,,2,False,False,False,False,False,False,2879.9,17211.8,76547.50769230768,False,0.2248512135651103,1.2518565644904684,267343.475,False,,299554.89999999997,0.624208213533021,False,False,False
2023-03-01,bank_7,611869.3,284398.2,-21755.6,86674.5,5177.5,491087.8,,3,False,False,False,False,False,False,2297.6,19187.6,77479.96923076923,False,0.24764594243514648,1.2819468178177267,274314.5,False,,306153.8,0.6234196817758454,False,False,False
2023-04-01,bank_7,579842.0,288718.9,-21841.6,85281.2,7051.8,459016.3,7965.8,4,False,False,False,False,False,False,1874.3000000000002,19482.0,78407.53846153847,False,0.2484710065162494,1.3151579812773104,282439.525,False,0.11281423872951209,310560.5,0.6765783698748824,False,False,False
2023-05-01,bank_7,579886.7,300024.0,-22086.9,86636.9,8454.7,445248.4,,5,False,False,False,False,False,False,1402.9000000000005,19519.6,79670.61538461539,False,0.24500375584859968,1.3423895307409932,287792.975,False,,322110.9,0.7234408927690701,False,False,False
2023-06-01,bank_7,593302.2,303989.3,-21989.9,88448.7,10203.1,451379.7,,6,False,False,False,False,False,False,1748.3999999999996,20263.0,80968.15384615384,False,0.2502588862097729,1.3773699251177578,294282.6,False,,325979.2,0.7221840060596434,False,False,False
2023-07-01,bank_7,606729.9,315095.5,-22700.8,90043.2,11787.0,461472.2,8648.3,7,False,False,False,False,False,False,1583.8999999999996,21167.6,82305.64615384614,False,0.2571828421155143,1.4215525357920116,301956.925,False,0.11456336032035032,337796.3,0.7319970737132161,False,False,False
2023-08-01,bank_7,611158.3,316152.0,-23187.6,90626.2,12471.4,451833.4,,8,False,False,False,False,False,False,684.3999999999996,20001.199999999997,83634.55384615384,False,0.23914995752583676,1.4505260615505629,308815.2,False,,339339.6,0.7510281444443903,False,False,False
2023-09-01,bank_7,605203.5,319698.3,-22994.0,92250.1,14215.9,447482.1,,9,False,False,False,False,False,False,1744.5,20950.9,84938.03846153847,False,0.24666098228165417,1.4902168956646675,313733.775,False,,342692.3,0.7658234821012952,False,False,False
2023-10-01,bank_7,616941.9,325585.2,-22460.7,93050.8,15268.9,457511.6,8506.1,10,False,False,False,False,False,False,1053.0,19581.0,86240.53846153847,False,0.2270509942227776,1.5128407397199424,319132.75,False,0.10661519383391395,348045.9,0.760736776947295,False,False,False
2023-11-01,bank_7,589185.8,328728.4,-22558.7,93934.8,16187.4,451656.2,,11,False,False,False,False,False,False,918.5,19381.4,87424.85384615386,False,0.22169210639009448,1.5345830630279313,322540.975,False,,351287.10000000003,0.7777754407002495,False,False,False
2023-12-01,bank_7,616361.6,324762.7,-20863.4,95292.1,17397.2,471755.5,,12,False,False,False,False,False,False,1209.800000000001,18311.9,88623.54615384614,False,0.20662567449300032,1.5434239086139727,324693.65,False,,345626.10000000003,0.7326381992366809,False,False,False
2024-01-01,bank_7,613419.2,323434.6,-20723.5,97319.2,19400.4,457501.0,9407.3,1,False,False,False,False,False,False,2003.2000000000007,19400.4,89803.27692307692,False,0.21603220578039556,1.5644774312672847,325627.725,False,0.11555895616689273,344158.1,0.7522564978000048,False,False,False
2024-02-01,bank_7,598639.7,321100.1,-21046.3,93878.3,1882.3,442610.0,,2,False,False,False,False,False,False,1882.3,18402.800000000003,90610.67692307693,False,0.20309747840889528,1.5395271808688193,324506.45,False,,342146.39999999997,0.7730200402159915,False,False,False
